"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MRTO4"	0	0.812130617990202	0.66	0.318	0	"BRCA.Basal"	"MRTO4"
"TUBB6"	0	0.808847751546658	0.739	0.415	0	"BRCA.Basal"	"TUBB6"
"SNRPD1"	0	0.808541072565081	0.863	0.655	0	"BRCA.Basal"	"SNRPD1"
"KRT141"	0	0.800302532532155	0.939	0.639	0	"BRCA.Basal"	"KRT14"
"CYCS"	0	0.799768315041374	0.917	0.786	0	"BRCA.Basal"	"CYCS"
"HNRNPM"	0	0.797883894982927	0.808	0.563	0	"BRCA.Basal"	"HNRNPM"
"FOSL1"	0	0.795289347210107	0.575	0.279	0	"BRCA.Basal"	"FOSL1"
"EIF5A"	0	0.793795568672689	0.952	0.783	0	"BRCA.Basal"	"EIF5A"
"MMP3"	0	0.78490734062157	0.278	0.079	0	"BRCA.Basal"	"MMP3"
"CCT2"	0	0.784410215722749	0.833	0.611	0	"BRCA.Basal"	"CCT2"
"HSPA9"	0	0.781819592748433	0.818	0.564	0	"BRCA.Basal"	"HSPA9"
"GPC11"	0	0.771221991384199	0.505	0.204	0	"BRCA.Basal"	"GPC1"
"YBX3"	0	0.769395015171173	0.947	0.842	0	"BRCA.Basal"	"YBX3"
"LSM7"	0	0.769011982522323	0.832	0.619	0	"BRCA.Basal"	"LSM7"
"NIP7"	0	0.76529207101161	0.538	0.207	0	"BRCA.Basal"	"NIP7"
"RANBP1"	0	0.757799693924518	0.813	0.615	0	"BRCA.Basal"	"RANBP1"
"FHL21"	0	0.755158079803887	0.912	0.647	0	"BRCA.Basal"	"FHL2"
"DDX21"	0	0.755080667303008	0.808	0.618	0	"BRCA.Basal"	"DDX21"
"CCT6A"	0	0.745854474161779	0.834	0.63	0	"BRCA.Basal"	"CCT6A"
"GTPBP4"	0	0.741927299901112	0.622	0.333	0	"BRCA.Basal"	"GTPBP4"
"CTNNAL1"	0	0.740936398550787	0.583	0.322	0	"BRCA.Basal"	"CTNNAL1"
"RSL1D1"	0	0.731472324828362	0.878	0.735	0	"BRCA.Basal"	"RSL1D1"
"RBM8A"	0	0.729491270595226	0.907	0.742	0	"BRCA.Basal"	"RBM8A"
"TPM21"	0	0.727961285158482	0.847	0.4	0	"BRCA.Basal"	"TPM2"
"WDR43"	0	0.720541787454141	0.581	0.27	0	"BRCA.Basal"	"WDR43"
"CCT5"	0	0.719825679336161	0.856	0.647	0	"BRCA.Basal"	"CCT5"
"C1QBP"	0	0.716934430803395	0.886	0.737	0	"BRCA.Basal"	"C1QBP"
"NOP58"	0	0.715217152289029	0.639	0.365	0	"BRCA.Basal"	"NOP58"
"SERBP1"	0	0.711726314562895	0.923	0.799	0	"BRCA.Basal"	"SERBP1"
"SON"	0	0.709701871994646	0.839	0.633	0	"BRCA.Basal"	"SON"
"ID3"	0	0.707824750740717	0.382	0.169	0	"BRCA.Basal"	"ID3"
"SNRPF"	0	0.706742299979928	0.775	0.578	0	"BRCA.Basal"	"SNRPF"
"ITGB11"	0	0.706307994650464	0.856	0.71	0	"BRCA.Basal"	"ITGB1"
"LYAR"	0	0.703121832699239	0.529	0.239	0	"BRCA.Basal"	"LYAR"
"CCT7"	0	0.701282891783776	0.823	0.633	0	"BRCA.Basal"	"CCT7"
"HSPD1"	0	0.695187575746796	0.91	0.779	0	"BRCA.Basal"	"HSPD1"
"ATP1B3"	0	0.694326051781047	0.838	0.613	0	"BRCA.Basal"	"ATP1B3"
"MAGOH"	0	0.692064619141493	0.698	0.435	0	"BRCA.Basal"	"MAGOH"
"DDX5"	0	0.692051546817322	0.943	0.811	0	"BRCA.Basal"	"DDX5"
"TUBA1B"	0	0.68767059260268	0.969	0.892	0	"BRCA.Basal"	"TUBA1B"
"CCDC86"	0	0.684418277018538	0.488	0.176	0	"BRCA.Basal"	"CCDC86"
"MRPL32"	0	0.682016914636951	0.682	0.5	0	"BRCA.Basal"	"MRPL32"
"CMSS1"	0	0.680115021243306	0.571	0.278	0	"BRCA.Basal"	"CMSS1"
"IMP4"	0	0.679783501129716	0.687	0.454	0	"BRCA.Basal"	"IMP4"
"RPL7L1"	0	0.677369894825399	0.684	0.452	0	"BRCA.Basal"	"RPL7L1"
"POLD2"	0	0.675526482045013	0.71	0.463	0	"BRCA.Basal"	"POLD2"
"DCTPP1"	0	0.669691974411656	0.628	0.381	0	"BRCA.Basal"	"DCTPP1"
"IFRD2"	0	0.668051551017164	0.674	0.438	0	"BRCA.Basal"	"IFRD2"
"EIF5B"	0	0.663311422326034	0.848	0.67	0	"BRCA.Basal"	"EIF5B"
"NOC2L"	0	0.661829800803289	0.612	0.332	0	"BRCA.Basal"	"NOC2L"
"RRP15"	0	0.660778905013686	0.482	0.176	0	"BRCA.Basal"	"RRP15"
"PUM3"	0	0.653881557136471	0.548	0.287	0	"BRCA.Basal"	"PUM3"
"WDR74"	0	0.652684700409576	0.57	0.314	0	"BRCA.Basal"	"WDR74"
"DMKN"	0	0.652579605450387	0.701	0.477	0	"BRCA.Basal"	"DMKN"
"YRDC"	0	0.646673497076396	0.473	0.242	0	"BRCA.Basal"	"YRDC"
"STK17A"	0	0.646423662056297	0.601	0.336	0	"BRCA.Basal"	"STK17A"
"SLIRP"	0	0.645623997967814	0.767	0.612	0	"BRCA.Basal"	"SLIRP"
"NOB1"	0	0.642835601803658	0.656	0.446	0	"BRCA.Basal"	"NOB1"
"EIF5"	0	0.641207807782213	0.877	0.769	0	"BRCA.Basal"	"EIF5"
"MT1M"	0	0.639736150497154	0.337	0.118	0	"BRCA.Basal"	"MT1M"
"GNL2"	0	0.639428546814851	0.564	0.333	0	"BRCA.Basal"	"GNL2"
"C8orf33"	0	0.635201707162989	0.548	0.276	0	"BRCA.Basal"	"C8orf33"
"MRPL3"	0	0.634823073809366	0.67	0.453	0	"BRCA.Basal"	"MRPL3"
"ANXA5"	0	0.634796817628751	0.937	0.869	0	"BRCA.Basal"	"ANXA5"
"SFPQ"	0	0.632475791494314	0.7	0.486	0	"BRCA.Basal"	"SFPQ"
"GNL3"	0	0.630274116375335	0.727	0.522	0	"BRCA.Basal"	"GNL3"
"GAR1"	0	0.628153479479505	0.521	0.282	0	"BRCA.Basal"	"GAR1"
"SRPRB"	0	0.627960513022039	0.559	0.294	0	"BRCA.Basal"	"SRPRB"
"SFN1"	0	0.620864788615615	0.908	0.731	0	"BRCA.Basal"	"SFN"
"TWISTNB"	0	0.615913114755938	0.456	0.21	0	"BRCA.Basal"	"TWISTNB"
"EIF2S1"	0	0.60520157837216	0.678	0.473	0	"BRCA.Basal"	"EIF2S1"
"SRSF3"	0	0.604626147885845	0.89	0.811	0	"BRCA.Basal"	"SRSF3"
"GRWD1"	0	0.604412658690003	0.462	0.191	0	"BRCA.Basal"	"GRWD1"
"RPF2"	0	0.601278666670262	0.539	0.32	0	"BRCA.Basal"	"RPF2"
"TOMM22"	0	0.59458840278445	0.682	0.49	0	"BRCA.Basal"	"TOMM22"
"EIF3I"	0	0.593252607207103	0.904	0.822	0	"BRCA.Basal"	"EIF3I"
"HSP90AB1"	0	0.592493429287539	0.994	0.965	0	"BRCA.Basal"	"HSP90AB1"
"EEF1E1"	0	0.592263397402523	0.597	0.367	0	"BRCA.Basal"	"EEF1E1"
"UBE2N"	0	0.590608243061068	0.717	0.518	0	"BRCA.Basal"	"UBE2N"
"BOP1"	0	0.583682134659727	0.477	0.222	0	"BRCA.Basal"	"BOP1"
"CDK4"	0	0.583359971841073	0.614	0.389	0	"BRCA.Basal"	"CDK4"
"MRPL12"	0	0.581380977496953	0.614	0.418	0	"BRCA.Basal"	"MRPL12"
"TRMT112"	0	0.580195653025894	0.862	0.779	0	"BRCA.Basal"	"TRMT112"
"SRSF7"	0	0.578959300173833	0.818	0.686	0	"BRCA.Basal"	"SRSF7"
"ADAMTS11"	0	0.575755534228488	0.321	0.12	0	"BRCA.Basal"	"ADAMTS1"
"NOLC1"	0	0.568410598203102	0.503	0.264	0	"BRCA.Basal"	"NOLC1"
"YBX1"	0	0.567445059359952	0.988	0.971	0	"BRCA.Basal"	"YBX1"
"XRCC5"	0	0.565255428957213	0.745	0.568	0	"BRCA.Basal"	"XRCC5"
"HNRNPU"	0	0.563488660618225	0.774	0.647	0	"BRCA.Basal"	"HNRNPU"
"ATP5B"	0	0.563201653716689	0.879	0.781	0	"BRCA.Basal"	"ATP5B"
"SNRNP40"	0	0.562997776051844	0.53	0.29	0	"BRCA.Basal"	"SNRNP40"
"TXN"	0	0.560874656132381	0.993	0.982	0	"BRCA.Basal"	"TXN"
"EIF4E"	0	0.560329945269583	0.681	0.504	0	"BRCA.Basal"	"EIF4E"
"EIF6"	0	0.560105830853358	0.87	0.7	0	"BRCA.Basal"	"EIF6"
"WBSCR22"	0	0.560100957300518	0.68	0.507	0	"BRCA.Basal"	"WBSCR22"
"PFDN2"	0	0.558702069586974	0.843	0.747	0	"BRCA.Basal"	"PFDN2"
"NUDC"	0	0.558422971974922	0.842	0.724	0	"BRCA.Basal"	"NUDC"
"NAA20"	0	0.557814681742844	0.836	0.688	0	"BRCA.Basal"	"NAA20"
"ILF2"	0	0.557341266226046	0.843	0.723	0	"BRCA.Basal"	"ILF2"
"NPM3"	0	0.557177088852285	0.528	0.322	0	"BRCA.Basal"	"NPM3"
"NDUFAF2"	0	0.556884384463704	0.582	0.391	0	"BRCA.Basal"	"NDUFAF2"
"CCT8"	0	0.556652612201244	0.832	0.717	0	"BRCA.Basal"	"CCT8"
"NHP2"	0	0.554456226631626	0.792	0.664	0	"BRCA.Basal"	"NHP2"
"PES1"	0	0.554064369721779	0.432	0.185	0	"BRCA.Basal"	"PES1"
"PHB"	0	0.553754867722869	0.8	0.66	0	"BRCA.Basal"	"PHB"
"AATF"	0	0.553497086768668	0.483	0.264	0	"BRCA.Basal"	"AATF"
"HSD17B10"	0	0.552942408936558	0.643	0.461	0	"BRCA.Basal"	"HSD17B10"
"MRPL47"	0	0.552847961753377	0.618	0.428	0	"BRCA.Basal"	"MRPL47"
"APRT"	0	0.552500513901474	0.865	0.762	0	"BRCA.Basal"	"APRT"
"WDR46"	0	0.552215858784293	0.518	0.278	0	"BRCA.Basal"	"WDR46"
"GRPEL1"	0	0.552138994366174	0.623	0.458	0	"BRCA.Basal"	"GRPEL1"
"RUVBL1"	0	0.552126784118468	0.465	0.208	0	"BRCA.Basal"	"RUVBL1"
"GAS61"	0	0.550854087114287	0.54	0.313	0	"BRCA.Basal"	"GAS6"
"NCBP2"	0	0.55026357707099	0.54	0.345	0	"BRCA.Basal"	"NCBP2"
"NXT1"	0	0.549555954334763	0.535	0.329	0	"BRCA.Basal"	"NXT1"
"BYSL"	0	0.549541117117198	0.391	0.168	0	"BRCA.Basal"	"BYSL"
"EIF3J"	0	0.547788884885075	0.678	0.531	0	"BRCA.Basal"	"EIF3J"
"PYURF"	0	0.544927195385963	0.71	0.581	0	"BRCA.Basal"	"PYURF"
"LTV1"	0	0.54358963572832	0.406	0.178	0	"BRCA.Basal"	"LTV1"
"TMX2"	0	0.543323050661711	0.567	0.357	0	"BRCA.Basal"	"TMX2"
"SNRPE"	0	0.54107417535587	0.842	0.758	0	"BRCA.Basal"	"SNRPE"
"EFEMP11"	0	0.541049425522744	0.422	0.183	0	"BRCA.Basal"	"EFEMP1"
"CD3EAP"	0	0.540955301538387	0.346	0.101	0	"BRCA.Basal"	"CD3EAP"
"VIM1"	0	0.539647730760187	0.766	0.534	0	"BRCA.Basal"	"VIM"
"XRCC6"	0	0.539561350540531	0.794	0.664	0	"BRCA.Basal"	"XRCC6"
"FBL"	0	0.539494279011266	0.742	0.588	0	"BRCA.Basal"	"FBL"
"IMPDH2"	0	0.537962235982038	0.758	0.621	0	"BRCA.Basal"	"IMPDH2"
"PUF60"	0	0.537961172324053	0.663	0.491	0	"BRCA.Basal"	"PUF60"
"SYNCRIP"	0	0.536755434131473	0.587	0.387	0	"BRCA.Basal"	"SYNCRIP"
"PSMD8"	0	0.536611449475087	0.891	0.776	0	"BRCA.Basal"	"PSMD8"
"EIF3M"	0	0.535938765966897	0.766	0.645	0	"BRCA.Basal"	"EIF3M"
"PGK1"	0	0.535459542136499	0.821	0.761	0	"BRCA.Basal"	"PGK1"
"NDUFAF4"	0	0.53406070468434	0.476	0.267	0	"BRCA.Basal"	"NDUFAF4"
"ENO1"	0	0.533897369766594	0.996	0.972	0	"BRCA.Basal"	"ENO1"
"FJX1"	0	0.529745095789765	0.317	0.087	0	"BRCA.Basal"	"FJX1"
"AK6"	0	0.527956650857358	0.588	0.423	0	"BRCA.Basal"	"AK6"
"CYC1"	0	0.526284040949404	0.761	0.611	0	"BRCA.Basal"	"CYC1"
"FARSA"	0	0.524030105500215	0.5	0.291	0	"BRCA.Basal"	"FARSA"
"GLRX3"	0	0.523893553368047	0.722	0.578	0	"BRCA.Basal"	"GLRX3"
"POLR1C"	0	0.523258520245298	0.416	0.202	0	"BRCA.Basal"	"POLR1C"
"UTP4"	0	0.520267387749191	0.41	0.185	0	"BRCA.Basal"	"UTP4"
"ESF1"	0	0.51941455257107	0.468	0.259	0	"BRCA.Basal"	"ESF1"
"CD320"	0	0.516383932714957	0.479	0.254	0	"BRCA.Basal"	"CD320"
"HNRNPK"	0	0.514486883788602	0.91	0.851	0	"BRCA.Basal"	"HNRNPK"
"DDX39A"	0	0.51126550868125	0.565	0.375	0	"BRCA.Basal"	"DDX39A"
"FAM96B"	0	0.510879618657917	0.812	0.696	0	"BRCA.Basal"	"FAM96B"
"CCT4"	0	0.509423515453781	0.817	0.722	0	"BRCA.Basal"	"CCT4"
"SERPINB51"	0	0.508787443956143	0.482	0.219	0	"BRCA.Basal"	"SERPINB5"
"SNRPB"	0	0.507783871885779	0.906	0.82	0	"BRCA.Basal"	"SNRPB"
"WDR77"	0	0.505405758723415	0.418	0.187	0	"BRCA.Basal"	"WDR77"
"HDAC2"	0	0.504122711949392	0.62	0.465	0	"BRCA.Basal"	"HDAC2"
"ABCF2"	0	0.501973340838239	0.448	0.232	0	"BRCA.Basal"	"ABCF2"
"DPH2"	0	0.500189046346434	0.378	0.154	0	"BRCA.Basal"	"DPH2"
"TIMM17A"	0	0.500105916443025	0.61	0.436	0	"BRCA.Basal"	"TIMM17A"
"UTP11L"	0	0.499435767485907	0.507	0.324	0	"BRCA.Basal"	"UTP11L"
"SF3B6"	0	0.496867531440158	0.868	0.803	0	"BRCA.Basal"	"SF3B6"
"CEBPZ"	0	0.496786937827422	0.439	0.237	0	"BRCA.Basal"	"CEBPZ"
"TMEM147"	0	0.496497176785541	0.787	0.682	0	"BRCA.Basal"	"TMEM147"
"TRAP1"	0	0.496414641688456	0.513	0.333	0	"BRCA.Basal"	"TRAP1"
"RASIP1"	0	0.496297834433354	0.35	0.109	0	"BRCA.Basal"	"RASIP1"
"SNRPC"	0	0.495758421079467	0.628	0.481	0	"BRCA.Basal"	"SNRPC"
"PSMG1"	0	0.494971381072753	0.44	0.228	0	"BRCA.Basal"	"PSMG1"
"SEPT7"	0	0.494131423245919	0.699	0.559	0	"BRCA.Basal"	"SEPT7"
"COPS3"	0	0.492809250882773	0.485	0.29	0	"BRCA.Basal"	"COPS3"
"NARS"	0	0.492419243224989	0.703	0.568	0	"BRCA.Basal"	"NARS"
"TIMM13"	0	0.491752121332705	0.791	0.687	0	"BRCA.Basal"	"TIMM13"
"IFI161"	0	0.491497886581707	0.473	0.269	0	"BRCA.Basal"	"IFI16"
"PSMA7"	0	0.490851382107212	0.943	0.872	0	"BRCA.Basal"	"PSMA7"
"CNBP"	0	0.490480847751324	0.908	0.869	0	"BRCA.Basal"	"CNBP"
"C1orf109"	0	0.489547706634118	0.342	0.138	0	"BRCA.Basal"	"C1orf109"
"PDCD5"	0	0.488054988197109	0.815	0.72	0	"BRCA.Basal"	"PDCD5"
"THOC6"	0	0.487735466364065	0.493	0.299	0	"BRCA.Basal"	"THOC6"
"TUBB4B"	0	0.487229304141316	0.888	0.743	0	"BRCA.Basal"	"TUBB4B"
"COL17A11"	0	0.48428459074073	0.402	0.153	0	"BRCA.Basal"	"COL17A1"
"MRPL20"	0	0.484139674741869	0.674	0.561	0	"BRCA.Basal"	"MRPL20"
"DNAJC8"	0	0.482703910162225	0.67	0.526	0	"BRCA.Basal"	"DNAJC8"
"SNRPB2"	0	0.482515601535047	0.669	0.534	0	"BRCA.Basal"	"SNRPB2"
"RPS26"	0	0.482037708433166	0.962	0.93	0	"BRCA.Basal"	"RPS26"
"PNPT1"	0	0.481803572297499	0.338	0.131	0	"BRCA.Basal"	"PNPT1"
"MTHFD21"	0	0.48072680826484	0.721	0.528	0	"BRCA.Basal"	"MTHFD2"
"PRDX4"	0	0.479716006181268	0.661	0.501	0	"BRCA.Basal"	"PRDX4"
"STRAP"	0	0.479671621141207	0.751	0.642	0	"BRCA.Basal"	"STRAP"
"HSPBP1"	0	0.478559930155682	0.448	0.228	0	"BRCA.Basal"	"HSPBP1"
"PPAN"	0	0.475972840877667	0.396	0.202	0	"BRCA.Basal"	"PPAN"
"ERH"	0	0.475834991118866	0.827	0.739	0	"BRCA.Basal"	"ERH"
"EIF1"	0	0.475371117309473	0.998	0.997	0	"BRCA.Basal"	"EIF1"
"PRMT5"	0	0.473527041574169	0.436	0.235	0	"BRCA.Basal"	"PRMT5"
"SNRPD2"	0	0.472597491265944	0.908	0.877	0	"BRCA.Basal"	"SNRPD2"
"SEC62"	0	0.472376835081579	0.777	0.681	0	"BRCA.Basal"	"SEC62"
"EIF4G2"	0	0.471301103060864	0.811	0.724	0	"BRCA.Basal"	"EIF4G2"
"FAU"	0	0.470232351470632	0.998	0.993	0	"BRCA.Basal"	"FAU"
"STOML2"	0	0.468572007928449	0.684	0.576	0	"BRCA.Basal"	"STOML2"
"PSMC4"	0	0.468046838250543	0.705	0.548	0	"BRCA.Basal"	"PSMC4"
"ATP5G1"	0	0.46710310196237	0.683	0.556	0	"BRCA.Basal"	"ATP5G1"
"TRMT1"	0	0.466542998602549	0.387	0.19	0	"BRCA.Basal"	"TRMT1"
"POLR2L"	0	0.465237718166563	0.822	0.738	0	"BRCA.Basal"	"POLR2L"
"GADD45GIP1"	0	0.465145787706026	0.812	0.702	0	"BRCA.Basal"	"GADD45GIP1"
"HNRNPA3"	0	0.462109087292936	0.81	0.746	0	"BRCA.Basal"	"HNRNPA3"
"TPI1"	0	0.457001646363037	0.928	0.933	0	"BRCA.Basal"	"TPI1"
"EIF1AX"	0	0.456487384961173	0.755	0.653	0	"BRCA.Basal"	"EIF1AX"
"DDX1"	0	0.455959016492308	0.505	0.325	0	"BRCA.Basal"	"DDX1"
"NOC3L"	0	0.453891973403292	0.316	0.116	0	"BRCA.Basal"	"NOC3L"
"TCP1"	0	0.453828132552084	0.787	0.701	0	"BRCA.Basal"	"TCP1"
"POLE3"	0	0.44959694921787	0.411	0.215	0	"BRCA.Basal"	"POLE3"
"FABP5"	0	0.447992630866194	0.296	0.091	0	"BRCA.Basal"	"FABP5"
"HNRNPF"	0	0.446608152344051	0.789	0.705	0	"BRCA.Basal"	"HNRNPF"
"NDUFB9"	0	0.440684932199827	0.844	0.778	0	"BRCA.Basal"	"NDUFB9"
"TMED91"	0	0.438744178756755	0.872	0.799	0	"BRCA.Basal"	"TMED9"
"SNRPG"	0	0.432720223239401	0.83	0.761	0	"BRCA.Basal"	"SNRPG"
"RPS2"	0	0.431086209132108	1	0.998	0	"BRCA.Basal"	"RPS2"
"TUBA1C"	0	0.427068207271687	0.79	0.715	0	"BRCA.Basal"	"TUBA1C"
"EIF4H"	0	0.425181821375207	0.751	0.672	0	"BRCA.Basal"	"EIF4H"
"WDR83OS"	0	0.425112553320171	0.794	0.732	0	"BRCA.Basal"	"WDR83OS"
"ECE2"	0	0.42446657992177	0.322	0.135	0	"BRCA.Basal"	"ECE2"
"DKK31"	0	0.423774564306576	0.521	0.25	0	"BRCA.Basal"	"DKK3"
"NOL11"	0	0.417834111175071	0.327	0.136	0	"BRCA.Basal"	"NOL11"
"WDR3"	0	0.416233295401096	0.294	0.097	0	"BRCA.Basal"	"WDR3"
"SRSF2"	0	0.41477155320862	0.775	0.689	0	"BRCA.Basal"	"SRSF2"
"MRPL1"	0	0.414154030482985	0.367	0.172	0	"BRCA.Basal"	"MRPL1"
"PSMC1"	0	0.413236406672327	0.751	0.635	0	"BRCA.Basal"	"PSMC1"
"PRNP1"	0	0.410961251179376	0.681	0.467	0	"BRCA.Basal"	"PRNP"
"SLC16A11"	0	0.409229482098293	0.338	0.136	0	"BRCA.Basal"	"SLC16A1"
"HSPE1"	0	0.404631025553979	0.815	0.731	0	"BRCA.Basal"	"HSPE1"
"PSMB7"	0	0.404219297339047	0.86	0.772	0	"BRCA.Basal"	"PSMB7"
"HSPA8"	0	0.40004681415668	0.848	0.753	0	"BRCA.Basal"	"HSPA8"
"DLK2"	0	0.398592238325153	0.26	0.058	0	"BRCA.Basal"	"DLK2"
"ARPC2"	0	0.394913004670303	0.894	0.846	0	"BRCA.Basal"	"ARPC2"
"METTL1"	0	0.394083170300543	0.31	0.13	0	"BRCA.Basal"	"METTL1"
"SNAI2"	0	0.387625266034867	0.272	0.077	0	"BRCA.Basal"	"SNAI2"
"GYPC1"	0	0.384462153202142	0.547	0.295	0	"BRCA.Basal"	"GYPC"
"H3F3B"	0	0.382590946230319	0.995	0.987	0	"BRCA.Basal"	"H3F3B"
"PSMB6"	0	0.380359835830409	0.855	0.762	0	"BRCA.Basal"	"PSMB6"
"EIF3K"	0	0.371186184628092	0.83	0.792	0	"BRCA.Basal"	"EIF3K"
"SPCS2"	0	0.363128159157294	0.859	0.812	0	"BRCA.Basal"	"SPCS2"
"PTGES3"	0	0.357081420171293	0.859	0.823	0	"BRCA.Basal"	"PTGES3"
"CCDC58"	0	0.356830205370991	0.282	0.109	0	"BRCA.Basal"	"CCDC58"
"CYP27B1"	0	0.344054809309852	0.261	0.088	0	"BRCA.Basal"	"CYP27B1"
"HINT1"	0	0.34355877192332	0.954	0.949	0	"BRCA.Basal"	"HINT1"
"RPL35"	0	0.338975838840574	0.999	0.997	0	"BRCA.Basal"	"RPL35"
"HNRNPA2B1"	0	0.33777062036706	0.921	0.903	0	"BRCA.Basal"	"HNRNPA2B1"
"CLMP1"	0	0.327320271166085	0.416	0.191	0	"BRCA.Basal"	"CLMP"
"IRX41"	0	0.32494464051228	0.278	0.102	0	"BRCA.Basal"	"IRX4"
"FEZ11"	0	0.31637385802869	0.272	0.093	0	"BRCA.Basal"	"FEZ1"
"BTF3"	0	0.309209250000108	0.988	0.982	0	"BRCA.Basal"	"BTF3"
"RPL8"	0	0.258833987296291	1	0.999	0	"BRCA.Basal"	"RPL8"
"TIMM50"	2.77211734863948e-306	0.46564047892872	0.477	0.295	6.42854013149495e-302	"BRCA.Basal"	"TIMM50"
"KRR1"	5.52860596364687e-306	0.488361143895511	0.461	0.277	1.28208372296971e-301	"BRCA.Basal"	"KRR1"
"KDSR"	1.31136260033828e-305	0.475287683230023	0.537	0.364	3.04104987018446e-301	"BRCA.Basal"	"KDSR"
"SSBP1"	2.08351659191381e-305	0.390568267993915	0.791	0.699	4.83167497664812e-301	"BRCA.Basal"	"SSBP1"
"NNMT1"	1.05310947546991e-304	0.489432939617557	0.733	0.568	2.44216087361473e-300	"BRCA.Basal"	"NNMT"
"SSRP1"	1.0834118598039e-304	0.459873385767212	0.574	0.429	2.51243210288525e-300	"BRCA.Basal"	"SSRP1"
"MT1X1"	1.7095481672406e-303	0.385132692320644	0.717	0.562	3.96444219983095e-299	"BRCA.Basal"	"MT1X"
"HNRNPR"	2.00260234000897e-303	0.455187954935921	0.645	0.525	4.64403482648081e-299	"BRCA.Basal"	"HNRNPR"
"NSRP1"	1.09682384791224e-301	0.512308401016256	0.544	0.372	2.54353450330849e-297	"BRCA.Basal"	"NSRP1"
"PSMD2"	1.38263737627418e-301	0.470832671000097	0.651	0.541	3.20633607557983e-297	"BRCA.Basal"	"PSMD2"
"MRPS18C"	2.19980199275226e-301	0.453495756024615	0.589	0.443	5.1013408211925e-297	"BRCA.Basal"	"MRPS18C"
"NDUFAB1"	4.78388580532674e-301	0.423201502139436	0.728	0.645	1.10938311825527e-296	"BRCA.Basal"	"NDUFAB1"
"MSRB31"	1.11229016409165e-300	0.380849493710288	0.393	0.186	2.57940089052854e-296	"BRCA.Basal"	"MSRB3"
"MRPL4"	6.44687338701389e-300	0.483813426488489	0.566	0.414	1.49502993844852e-295	"BRCA.Basal"	"MRPL4"
"ACTN11"	5.82924542389333e-298	0.422030589446653	0.811	0.723	1.35180201380086e-293	"BRCA.Basal"	"ACTN1"
"CCT3"	1.47150673759704e-297	0.379624216079712	0.777	0.714	3.41242412448753e-293	"BRCA.Basal"	"CCT3"
"TRMT61A"	3.80678151314101e-297	0.404706285236752	0.304	0.131	8.827926328974e-293	"BRCA.Basal"	"TRMT61A"
"EIF2S2"	8.65514006314337e-297	0.405227179587025	0.869	0.819	2.00712698064295e-292	"BRCA.Basal"	"EIF2S2"
"RCN1"	5.25006424948618e-296	0.472861618603196	0.687	0.571	1.21748989945585e-291	"BRCA.Basal"	"RCN1"
"VDAC1"	9.1337604217393e-296	0.387948118401337	0.78	0.729	2.11811904180134e-291	"BRCA.Basal"	"VDAC1"
"TGS1"	6.24464980122201e-293	0.381950436558174	0.293	0.123	1.44813428890338e-288	"BRCA.Basal"	"TGS1"
"RRP1"	2.84786308633919e-291	0.476260131253488	0.443	0.262	6.60419449722058e-287	"BRCA.Basal"	"RRP1"
"NOP2"	4.86010745703415e-291	0.384404023978756	0.301	0.131	1.12705891928622e-286	"BRCA.Basal"	"NOP2"
"XRN2"	3.62259289761098e-288	0.460388444043975	0.588	0.441	8.40079292955986e-284	"BRCA.Basal"	"XRN2"
"SSB"	1.12811327855277e-287	0.451544160089756	0.703	0.592	2.61609469296387e-283	"BRCA.Basal"	"SSB"
"IDH3A"	5.58679583430985e-286	0.421041635891853	0.391	0.208	1.29557795397646e-281	"BRCA.Basal"	"IDH3A"
"CLTB"	9.52251685854251e-286	0.46903535510991	0.783	0.699	2.20827165949601e-281	"BRCA.Basal"	"CLTB"
"VIMP"	3.08848274140932e-285	0.449909508366175	0.766	0.666	7.16219147732821e-281	"BRCA.Basal"	"VIMP"
"FARSB"	1.85315653133347e-284	0.383501534717369	0.338	0.162	4.29746999616233e-280	"BRCA.Basal"	"FARSB"
"PSMB5"	3.07959779212702e-284	0.357167280577091	0.826	0.761	7.14158727994255e-280	"BRCA.Basal"	"PSMB5"
"METAP2"	8.56134291000821e-283	0.47171072501915	0.596	0.46	1.9853754208309e-278	"BRCA.Basal"	"METAP2"
"SEC11C"	1.02407457259943e-282	0.458554233416037	0.611	0.476	2.37482893385807e-278	"BRCA.Basal"	"SEC11C"
"ZPR1"	2.30381267326337e-282	0.4881023111189	0.443	0.269	5.34254158929775e-278	"BRCA.Basal"	"ZPR1"
"HADHB"	1.48522504490478e-279	0.436092906977383	0.606	0.477	3.44423687913419e-275	"BRCA.Basal"	"HADHB"
"PSMB1"	3.38885459569732e-279	0.285574298237394	0.906	0.865	7.85875380742209e-275	"BRCA.Basal"	"PSMB1"
"RUVBL2"	4.47702237359358e-279	0.432589547375285	0.502	0.335	1.03822148843635e-274	"BRCA.Basal"	"RUVBL2"
"NETO2"	1.57940663088472e-277	0.315217115820283	0.267	0.105	3.66264397702167e-273	"BRCA.Basal"	"NETO2"
"MRPL52"	2.7552591270721e-276	0.442764714523542	0.642	0.56	6.3894459156802e-272	"BRCA.Basal"	"MRPL52"
"MRPS7"	5.24507287298958e-276	0.437996977769876	0.586	0.439	1.21633239924628e-271	"BRCA.Basal"	"MRPS7"
